h,0.0,0.0,0.0,-0.07159423828125,-0.18105357885360718,-0.024809561669826508,-0.201748788356781,-0.22646121680736542,-0.043642278760671616,-0.30190274119377136,-0.16686543822288513,-0.05806072801351547,-0.35783207416534424,-0.09368345141410828,-0.07196022570133209,-0.27936384081840515,-0.21983569860458374,-0.08004587143659592,-0.4488911032676697,-0.21182528138160706,-0.11580169945955276,-0.5507338047027588,-0.1916593313217163,-0.13436347246170044,-0.6287682056427002,-0.172061949968338,-0.14183391630649567,-0.2959573268890381,-0.08018544316291809,-0.08057259768247604,-0.4591842591762543,-0.08937045931816101,-0.11013936251401901,-0.572966456413269,-0.09340807795524597,-0.12029264122247696,-0.6527970433235168,-0.09215381741523743,-0.12305206060409546,-0.28526368737220764,0.03901413083076477,-0.07795090973377228,-0.36094096302986145,-0.02051064372062683,-0.10079888254404068,-0.32001423835754395,-0.051302433013916016,-0.09115216881036758,-0.27271178364753723,-0.05506807565689087,-0.07530643045902252,-0.26251527667045593,0.13574740290641785,-0.07772449404001236,-0.3039438724517822,0.04443737864494324,-0.08515049517154694,-0.2688378095626831,0.019429773092269897,-0.06652194261550903,-0.23339587450027466,0.01877102255821228,-0.046437449753284454
h,0.0,0.0,0.0,-0.07145416736602783,-0.20337355136871338,0.016274141147732735,-0.20742681622505188,-0.26245051622390747,0.03147927299141884,-0.30813610553741455,-0.2239871621131897,0.042619798332452774,-0.37036818265914917,-0.15829336643218994,0.0553894005715847,-0.3156667947769165,-0.27754396200180054,0.015822680667042732,-0.4738572835922241,-0.2596208453178406,0.017444778233766556,-0.551925539970398,-0.2306670844554901,0.022065453231334686,-0.5990616679191589,-0.20361214876174927,0.029601480811834335,-0.33900344371795654,-0.1430319845676422,0.008227684535086155,-0.48753538727760315,-0.14410459995269775,0.02024751342833042,-0.555476725101471,-0.145612895488739,0.024113424122333527,-0.5869788527488708,-0.13915210962295532,0.028793081641197205,-0.3311304450035095,-0.02559483051300049,0.0024521625600755215,-0.3580135405063629,-0.04835286736488342,0.01440159697085619,-0.3115418553352356,-0.07156044244766235,0.01351824402809143,-0.2672410011291504,-0.0768049955368042,0.015963882207870483,-0.31290319561958313,0.08183062076568604,-0.002947278320789337,-0.30062350630760193,0.032209694385528564,0.017549147829413414,-0.2566394805908203,0.01882341504096985,0.028776977211236954,-0.22019699215888977,0.017600208520889282,0.03883165121078491
h,0.0,0.0,0.0,-0.04864919185638428,-0.13609278202056885,-0.016271011903882027,-0.16005247831344604,-0.19900158047676086,-0.03478826954960823,-0.2580633759498596,-0.15802910923957825,-0.052109282463788986,-0.3180546760559082,-0.08995485305786133,-0.07305541634559631,-0.20249521732330322,-0.24677139520645142,-0.07496822625398636,-0.3712027668952942,-0.2632494866847992,-0.12102550268173218,-0.4810636341571808,-0.27170997858047485,-0.1460089236497879,-0.5690340995788574,-0.2765769362449646,-0.1570880115032196,-0.23683613538742065,-0.12988680601119995,-0.08585214614868164,-0.4065241813659668,-0.15286514163017273,-0.12034894526004791,-0.5123735666275024,-0.1575433313846588,-0.1327309012413025,-0.5848326683044434,-0.15752387046813965,-0.13399605453014374,-0.24618875980377197,-0.009260058403015137,-0.09366188943386078,-0.31103408336639404,0.014032721519470215,-0.12513507902622223,-0.2581082582473755,0.017538875341415405,-0.11708932369947433,-0.20827406644821167,0.00436323881149292,-0.09824300557374954,-0.23842501640319824,0.11031830310821533,-0.1025717630982399,-0.2703548073768616,0.10758841037750244,-0.11768059432506561,-0.22247177362442017,0.10819393396377563,-0.0968739315867424,-0.1840662956237793,0.09863513708114624,-0.07163427025079727
h,0.0,0.0,0.0,-0.07625043392181396,-0.17784014344215393,-0.010543382726609707,-0.21000295877456665,-0.26362067461013794,-0.03188744932413101,-0.33309870958328247,-0.2769926190376282,-0.05058236047625542,-0.42244160175323486,-0.28184932470321655,-0.06969957798719406,-0.2353227138519287,-0.24609440565109253,-0.10346897691488266,-0.4223754405975342,-0.2521206736564636,-0.1504984200000763,-0.5264337062835693,-0.25319617986679077,-0.17617987096309662,-0.6113972067832947,-0.25392767786979675,-0.1899375468492508,-0.2501978278160095,-0.11660650372505188,-0.11429222673177719,-0.45090973377227783,-0.12337261438369751,-0.160452201962471,-0.577638566493988,-0.13393732905387878,-0.1793859302997589,-0.6751201152801514,-0.13361358642578125,-0.19202584028244019,-0.25613802671432495,0.0032705962657928467,-0.11749587953090668,-0.41998496651649475,-0.02430093288421631,-0.1475059688091278,-0.38134822249412537,-0.04950135946273804,-0.12379314750432968,-0.32984626293182373,-0.050621747970581055,-0.09995881468057632,-0.2532827854156494,0.09853681921958923,-0.12119405716657639,-0.3713452219963074,0.04935196042060852,-0.13542677462100983,-0.3437669277191162,0.018745392560958862,-0.10883662849664688,-0.3033107817173004,0.012650668621063232,-0.08260554075241089
h,0.0,0.0,0.0,-0.06447333097457886,-0.18449687957763672,-0.010587313212454319,-0.2033323049545288,-0.2641807794570923,-0.030666936188936234,-0.3213508427143097,-0.235208198428154,-0.04740185663104057,-0.39641207456588745,-0.18229380249977112,-0.06513991206884384,-0.21769869327545166,-0.2897765636444092,-0.08487830311059952,-0.4063873291015625,-0.29134005308151245,-0.11500827968120575,-0.5082929134368896,-0.2837657928466797,-0.12692701816558838,-0.589601993560791,-0.2770076394081116,-0.1315532922744751,-0.2360154092311859,-0.1538102924823761,-0.0974511206150055,-0.44218146800994873,-0.17288166284561157,-0.12654197216033936,-0.5610823631286621,-0.18927833437919617,-0.13390740752220154,-0.6484822630882263,-0.19329294562339783,-0.13872241973876953,-0.2473459243774414,-0.026582777500152588,-0.10400714725255966,-0.4217945337295532,-0.07139027118682861,-0.12687046825885773,-0.38543960452079773,-0.09985986351966858,-0.10697745531797409,-0.33501148223876953,-0.09836387634277344,-0.08684389293193817,-0.2511008083820343,0.07902443408966064,-0.110520139336586,-0.38572555780410767,0.00638657808303833,-0.11919885128736496,-0.35540831089019775,-0.023244410753250122,-0.0911865085363388,-0.3106851577758789,-0.019078969955444336,-0.06635639816522598
h,0.0,0.0,0.0,-0.05923032760620117,-0.17008650302886963,-0.021567435935139656,-0.1845921277999878,-0.22609001398086548,-0.04627488926053047,-0.2890999913215637,-0.16209889948368073,-0.06850767135620117,-0.34373748302459717,-0.07942026853561401,-0.09197424352169037,-0.22704839706420898,-0.23115801811218262,-0.08317999541759491,-0.38866686820983887,-0.21776093542575836,-0.13240265846252441,-0.488992840051651,-0.1965896636247635,-0.16218234598636627,-0.5649664402008057,-0.18004083633422852,-0.179583340883255,-0.24776822328567505,-0.0973641574382782,-0.09293647110462189,-0.4033771753311157,-0.09800601005554199,-0.13982915878295898,-0.5093468427658081,-0.09437951445579529,-0.16122522950172424,-0.5853685140609741,-0.08844074606895447,-0.17204579710960388,-0.24407640099525452,0.02715378999710083,-0.09934300184249878,-0.3107594847679138,0.004917442798614502,-0.1351819932460785,-0.25702932476997375,-0.01577511429786682,-0.1249299868941307,-0.20967185497283936,-0.031207144260406494,-0.1085699126124382,-0.2255551815032959,0.1389683485031128,-0.10756353288888931,-0.2554960548877716,0.09198629856109619,-0.12650233507156372,-0.21101626753807068,0.07360956072807312,-0.10804630815982819,-0.17708778381347656,0.06214249134063721,-0.08816198259592056
h,0.0,0.0,0.0,-0.0398106575012207,-0.12314200401306152,-0.010917448438704014,-0.14232593774795532,-0.18084383010864258,-0.02129657007753849,-0.22621428966522217,-0.15097007155418396,-0.03173793479800224,-0.273280531167984,-0.09543240070343018,-0.044900860637426376,-0.17659443616867065,-0.2416626513004303,-0.040258023887872696,-0.3043583631515503,-0.24557887017726898,-0.07041673362255096,-0.391321063041687,-0.24892061948776245,-0.0902576819062233,-0.4615462124347687,-0.24693965911865234,-0.10145002603530884,-0.20026564598083496,-0.1535240113735199,-0.05160662531852722,-0.3321429491043091,-0.14217603206634521,-0.07788720726966858,-0.4247208535671234,-0.13065871596336365,-0.09487662464380264,-0.4942542016506195,-0.12109783291816711,-0.10371202975511551,-0.2085709571838379,-0.051547467708587646,-0.060874681919813156,-0.2821490168571472,0.0016096234321594238,-0.09005984663963318,-0.24428847432136536,0.016454696655273438,-0.08932548761367798,-0.2071150541305542,0.008946776390075684,-0.07896290719509125,-0.20356285572052002,0.0561978816986084,-0.07037802040576935,-0.2577820420265198,0.08996450901031494,-0.09045401215553284,-0.22099876403808594,0.09783667325973511,-0.07763299345970154,-0.18569141626358032,0.08699041604995728,-0.06014286354184151
h,0.0,0.0,0.0,-0.028867900371551514,-0.1920953392982483,-0.0388411208987236,-0.1494680643081665,-0.28085970878601074,-0.07439053803682327,-0.26884809136390686,-0.23787656426429749,-0.10125511139631271,-0.337489515542984,-0.16860225796699524,-0.12858663499355316,-0.1760125756263733,-0.30597126483917236,-0.12293051183223724,-0.355165958404541,-0.33864402770996094,-0.17229312658309937,-0.46439385414123535,-0.3490832448005676,-0.19967719912528992,-0.5511133074760437,-0.353697806596756,-0.2146316021680832,-0.21382537484169006,-0.17511329054832458,-0.1217467412352562,-0.40099218487739563,-0.2236241102218628,-0.17485709488391876,-0.5249569416046143,-0.2638762593269348,-0.20012444257736206,-0.6136901378631592,-0.28624480962753296,-0.21372395753860474,-0.23285320401191711,-0.051866769790649414,-0.11421722173690796,-0.34434181451797485,-0.12820887565612793,-0.14951346814632416,-0.2953723669052124,-0.14475387334823608,-0.13298429548740387,-0.24905014038085938,-0.13621649146080017,-0.11195430159568787,-0.24050891399383545,0.04670155048370361,-0.10934507846832275,-0.30566874146461487,-0.05271643400192261,-0.12432011216878891,-0.2627696692943573,-0.06274950504302979,-0.09918347746133804,-0.22639742493629456,-0.04646730422973633,-0.0743718221783638
h,0.0,0.0,0.0,-0.029838979244232178,-0.1318991780281067,-0.016642000526189804,-0.172107994556427,-0.24099692702293396,-0.07046635448932648,-0.3376845121383667,-0.23661696910858154,-0.12119507044553757,-0.46066731214523315,-0.20132747292518616,-0.18601402640342712,-0.10540503263473511,-0.3414239287376404,-0.16796356439590454,-0.35689204931259155,-0.39380449056625366,-0.23613575100898743,-0.5143580436706543,-0.39849239587783813,-0.279041588306427,-0.622981071472168,-0.39282745122909546,-0.30725806951522827,-0.1014934778213501,-0.24543118476867676,-0.2011587917804718,-0.3996111750602722,-0.30318114161491394,-0.25601518154144287,-0.5609569549560547,-0.3216877281665802,-0.280557245016098,-0.6733036041259766,-0.3346986472606659,-0.3069950342178345,-0.1201525330543518,-0.13319137692451477,-0.22439977526664734,-0.38105276226997375,-0.160141259431839,-0.27628159523010254,-0.32876306772232056,-0.12952649593353271,-0.2591198682785034,-0.24698221683502197,-0.11488014459609985,-0.24666301906108856,-0.15173768997192383,-0.023946046829223633,-0.24475736916065216,-0.35536569356918335,-0.05970406532287598,-0.29331275820732117,-0.3045682907104492,-0.040921568870544434,-0.2641167938709259,-0.22705614566802979,-0.026694118976593018,-0.23916561901569366
h,0.0,0.0,0.0,-0.06882995367050171,-0.15799659490585327,0.003442102577537298,-0.18583929538726807,-0.23539888858795166,-0.014775744639337063,-0.2942945957183838,-0.22134318947792053,-0.03339022770524025,-0.37025824189186096,-0.17561733722686768,-0.053782202303409576,-0.23063546419143677,-0.26283973455429077,-0.08932267874479294,-0.4321103096008301,-0.26604118943214417,-0.1349213570356369,-0.5458633303642273,-0.26267263293266296,-0.15806670486927032,-0.6349655389785767,-0.25580835342407227,-0.16844592988491058,-0.24297505617141724,-0.1437050998210907,-0.10856688022613525,-0.4574972689151764,-0.1644577980041504,-0.1522062122821808,-0.5860395431518555,-0.16684839129447937,-0.16720424592494965,-0.6784155368804932,-0.16494891047477722,-0.1754559576511383,-0.24922394752502441,-0.018395960330963135,-0.11990921199321747,-0.44867846369743347,-0.04120427370071411,-0.14879898726940155,-0.42945659160614014,-0.047589123249053955,-0.12340377271175385,-0.3788227140903473,-0.04855257272720337,-0.09645304828882217,-0.24891436100006104,0.09717100858688354,-0.1304156482219696,-0.4034930467605591,0.05016285181045532,-0.14257146418094635,-0.3990422487258911,0.030127644538879395,-0.1124909371137619,-0.36251962184906006,0.02413201332092285,-0.0822383463382721
